Zip,Winner,RentBefore,RentAfter,RentLowered,Complainer,Year
3025TN,Complainer,"575,00","400,00",,Huurder,2019
1215EK,Complainer,"1.000,00","580,12",,Huurder,2019
3312CT,Complainer,"515,00","309,00",,Huurder,2019
2312VB,Defendant,"408,98","545,30",,Verhuurder,2019
2565SN,Defendant,,,,Huurder,2019
3137LV,Defendant,"553,21","553,21",,Huurder,2019
3132NB,Defendant,"506,43","506,43",,Huurder,2019
2312XZ,Complainer,"381,58","228,95",,Huurder,2019
2542BG,Defendant,"690,00","690,00",,Huurder,2019
2524JW,Defendant,"646,29","646,29",,Huurder,2019
2401VP,Defendant,"572,57","572,57",,Huurder,2019
2517HJ,Complainer,,,,Huurder,2019
2691DC,Defendant,"598,48","598,48",,Huurder,2019
2523AR,Defendant,"675,00","675,00",,Huurder,2019
2523AR,Complainer,"675,00","540,00",,Huurder,2019
2571HD,Defendant,,,,Huurder,2019
2562AC,Complainer,"594,00","498,86",,Huurder,2019
2516JA,Complainer,,,,Huurder,2019
2282SC,Complainer,,,,Huurder,2019
2315BK,Complainer,,,,Huurder,2019
9712JB,Defendant,"642,53","642,53",,Huurder,2019
2672LG,Defendant,,,,Huurder,2019
3112AS,Complainer,"650,00","520,00",,Huurder,2019
3112AS,Complainer,"650,00","572,48",,Huurder,2019
4204SK,Complainer,"649,45","454,62",,Huurder,2019
2926TE,Defendant,"642,10","642,10",,Huurder,2019
2561DP,Defendant,"379,78","379,78",,Huurder,2019
2563XL,Complainer,,,,Huurder,2019
9711GK,Complainer,,,,Huurder,2019
9673AR,Defendant,,,,Huurder,2019
5262HM,Complainer,"830,90","332,36",,Huurder,2019
9718BW,Defendant,,,,Huurder,2019
2522CS,Complainer,"789,30","498,86",,Huurder,2019
2282KH,Complainer,"524,72","209,88",,Huurder,2019
5348KB,Defendant,"675,00","675,00",,Huurder,2019
6063CE,Defendant,"700,00","700,00",,Huurder,2019
2542VN,Defendant,"710,68",,,Huurder,2019
3531JB,Complainer,"630,00","249,12",,Huurder,2019
5343GM,Defendant,"706,82","706,82",,Huurder,2019
2574HG,Complainer,"513,17","410,54",,Huurder,2019
5402CP,Defendant,"364,26","364,26",,Huurder,2019
3521BZ,Complainer,"1.125,00","574,94",,Huurder,2019
9711GK,Complainer,,,,Huurder,2019
3523TT,Defendant,,,,Huurder,2019
3564EE,Defendant,"592,55","592,55",,Huurder,2019
7553CW,Complainer,"740,00","595,70",,Huurder,2019
9711GK,Complainer,,,,Huurder,2019
9714JP,Defendant,,,,Huurder,2019
9714GM,Defendant,,,,Huurder,2019
1079BZ,Complainer,"441,10","176,44",,Huurder,2019
9725JV,Complainer,"310,00","262,17",,Huurder,2019
1211EC,Complainer,,,,Huurder,2019
9725JV,Complainer,"465,00","415,45",,Huurder,2019
3552CB,Complainer,"1.399,00","646,10",,Huurder,2019
3581XK,Complainer,"480,00","288,00",,Huurder,2019
3581XK,Complainer,"480,00","203,95",,Huurder,2019
3582AP,Complainer,"500,00","193,11",,Huurder,2019
3522XG,Complainer,"330,00","235,13",,Huurder,2019
9721EA,Complainer,"388,00","228,91",,Huurder,2019
7891HT,Defendant,,,,Huurder,2019
1403PA,Complainer,"985,00","625,06",,Huurder,2019
1025WK,Defendant,"485,00","485,00",,Huurder,2019
2037VG,Defendant,,,,Huurder,2019
1073XR,Complainer,"598,88","479,10",,Huurder,2019
6063CD,Complainer,"646,04","258,42",,Huurder,2019
3081CG,Complainer,"352,77","211,66",,Huurder,2019
3042AX,Defendant,,,,Huurder,2019
5213AP,Complainer,"349,54","339,15",,Huurder,2019
1443KC,Complainer,"492,79","492,79",,Huurder,2019
3061AJ,Complainer,"739,47","443,68",,Huurder,2019
3036KS,Defendant,,,,Huurder,2019
9718GM,Complainer,,,,Huurder,2019
9711XA,Complainer,,,,Huurder,2019
9714GR,Complainer,,,,Huurder,2019
9712LS,Complainer,,,,Huurder,2019
9718BR,Complainer,,,,Huurder,2019
9714JE,Complainer,,,,Huurder,2019
1055EC,Defendant,"1.400,00","830,12",,Huurder,2019
3083XP,Defendant,"710,00","710,00",,Huurder,2019
9724GK,Complainer,"470,00","388,45",,Huurder,2019
1057ZC,Defendant,"676,49","676,49",,Huurder,2019
9712LW,Complainer,"710,00","710,00",,Huurder,2019
1015NG,Complainer,"611,46","489,16",,Huurder,2019
1509WH,Complainer,"514,63","514,63",,Huurder,2019
3522BC,Complainer,"255,00","137,39",,Huurder,2019
2522HW,Complainer,"484,81","290,88",,Huurder,2019
3553HH,Complainer,"220,00","176,00",,Huurder,2019
1274SE,Complainer,"515,34","515,34",,Huurder,2019
6562WH,Defendant,"708,32","708,32",,Huurder,2019
6562WG,Defendant,"644,44","644,44",,Huurder,2019
6562WH,Complainer,"694,23","555,38",,Huurder,2019
6562WG,Complainer,"693,30","554,64",,Huurder,2019
6562WH,Complainer,"709,64","567,71",,Huurder,2019
8921EM,Complainer,"650,00","311,36",,Huurder,2019
1025SX,Complainer,"556,18","333,70",,Huurder,2019
3527VB,Complainer,"335,00","260,07",,Huurder,2019
9201GT,Complainer,"784,16","705,74",,Huurder,2019
3527VB,Complainer,"249,00","116,56",,Huurder,2019
1115TA,Complainer,"387,73","348,96",,Huurder,2019
8932HM,Defendant,"750,00","750,00",,Huurder,2019
3818PN,Complainer,"675,00","540,00",,Huurder,2019
1055VJ,Defendant,"457,00","457,00",,Huurder,2019
3527VB,Complainer,"293,00","185,20",,Huurder,2019
3527VB,Complainer,"279,00","141,51",,Huurder,2019
1094LD,Complainer,"576,07","345,64",,Huurder,2019
1054VB,Complainer,"323,60","129,44",,Huurder,2019
1052NK,Defendant,,,,Huurder,2019
3028TS,Complainer,"715,00","373,64",,Huurder,2019
8921PK,Defendant,"795,00","795,00",,Huurder,2019
8501KV,Defendant,"525,92","525,92",,Huurder,2019
8913CC,Complainer,"246,00","185,20",,Huurder,2019
6132CB,Complainer,"699,00","279,60",,Huurder,2019
3513AG,Complainer,"350,00","197,72",,Huurder,2019
8932JB,Complainer,"425,50","359,25",,Huurder,2019
3036GK,Defendant,"490,48","490,48",,Huurder,2019
9712RC,Defendant,,,,Huurder,2019
3074PL,Complainer,"628,12","314,06",,Huurder,2019
2907KG,Complainer,"483,54","386,83",,Huurder,2019
9727BB,Complainer,,,,Huurder,2019
9727BB,Complainer,,,,Huurder,2019
9722BJ,Defendant,,,,Huurder,2019
3081CE,Complainer,"368,02","147,21",,Huurder,2019
3021GM,Complainer,"385,00","178,54",,Huurder,2019
3032SM,Complainer,"500,00","347,47",,Huurder,2019
3011ZB,Complainer,"649,74","588,25",,Huurder,2019
8936AD,Complainer,"300,00","197,72",,Huurder,2019
1067KV,Defendant,"679,75","679,75",,Huurder,2019
1067KV,Defendant,"720,18","720,18",,Huurder,2019
1021BZ,Complainer,"643,16","385,90",,Huurder,2019
1067KV,Defendant,"711,00","711,00",,Huurder,2019
3524BD,Complainer,"625,00","197,72",,Huurder,2019
3533AW,Defendant,"1.238,77","1.238,77",,Huurder,2019
3532VH,Complainer,"319,00","197,72",,Huurder,2019
3766JB,Defendant,"720,43","720,43",,Huurder,2019
3564BX,Defendant,"250,38","387,56",,Verhuurder,2019
3523TT,Complainer,,,,Huurder,2019
1016AK,Defendant,"590,00","590,00",,Huurder,2019
1211EC,Complainer,,,,Huurder,2019
1079-ZB,Defendant,"437,13","437,13",,Huurder,2019
6524GL,Complainer,"260,00","78,00",,Huurder,2019
3526SL,Complainer,"698,67","630,32",,Huurder,2019
6524GL,Complainer,"200,00","80,00",,Huurder,2019
6524GL,Complainer,"280,00","112,00",,Huurder,2019
1083vb,Defendant,"687,52","687,52",,Huurder,2019
6524KL,Complainer,"300,00","90,00",,Huurder,2019
6524GL,Complainer,"360,00","108,00",,Huurder,2019
1069CL,Defendant,"709,72","709,72",,Huurder,2019
2518CE,Complainer,"1.410,00","761,76",,Huurder,2019
8933BR,Complainer,,,,Huurder,2019
1078AB,Complainer,"518,00","310,80",,Huurder,2019
9723KA,Complainer,"865,00","530,41",,Huurder,2019
1078AA,Defendant,"285,46","285,46",,Verhuurder,2019
9722EW,Complainer,,,,Huurder,2019
3021PA,Complainer,"239,28","239,28",,Huurder,2019
3028SP,Complainer,,,,Huurder,2019
2574GX,Complainer,"510,00","204,00",,Huurder,2019
3136LC,Defendant,,,,Huurder,2019
9717LP,Complainer,"335,00","114,34",,Huurder,2019
9717LP,Complainer,"335,00","191,47",,Huurder,2019
9717LP,Complainer,"335,00","95,76",,Huurder,2019
9721VC,Complainer,"850,00","551,45",,Huurder,2019
4671HD,Defendant,,,,Huurder,2019
1043BS,Complainer,"844,59","595,70",,Huurder,2019
9721LC,Complainer,,,,Huurder,2019
4814HE,Complainer,,,,Huurder,2019
9714JC,Complainer,"374,00","212,25",,Huurder,2019
9714JC,Defendant,"374,00","374,00",,Huurder,2019
9714JC,Defendant,"352,00","352,00",,Huurder,2019
9714JC,Defendant,"1.100,00","1.100,00",,Huurder,2019
5051GX,Complainer,"543,78","217,51",,Huurder,2019
4855AT,Defendant,,,,Huurder,2019
5011BJ,Defendant,,,,Huurder,2019
4651BK,Defendant,,,,Huurder,2019
4811WB,Complainer,"390,50","156,20",,Huurder,2019
3554HE,Complainer,,,,Huurder,2019
3554HE,Complainer,,,,Huurder,2019
1503GC,Defendant,,,,Huurder,2019
8525EJ,Defendant,"195,00","195,00",,Verhuurder,2019
7512GS,Complainer,"470,68","423,61",,Huurder,2019
3071XM,Complainer,"463,60","370,88",,Huurder,2019
3051KB,Complainer,"604,15","241,66",,Huurder,2019
3027AC,Defendant,,,,Huurder,2019
1025AH,Defendant,"607,46","607,46",,Huurder,2019
8918LM,Defendant,,,,Huurder,2019
3031PP,Complainer,"339,96","203,98",,Huurder,2019
3024EB,Complainer,,,,Huurder,2019
1103KE,Complainer,"350,00","237,20",,Huurder,2019
3022GB,Complainer,"703,36","493,61",,Huurder,2019
1069DA,Defendant,,,,Huurder,2019
1312LN,Complainer,"671,26","268,50",,Huurder,2019
1054MD,Complainer,,,,Huurder,2019
2563ZS,Complainer,"665,00","266,00",,Huurder,2019
5625RH,Defendant,"500,07","500,07",,Huurder,2019
2583HE,Complainer,"710,68","284,27",,Huurder,2019
5211RW,Defendant,"320,00","192,00",,Verhuurder,2019
5211RW,Defendant,"260,00","156,00",,Verhuurder,2019
5211RW,Defendant,"195,00","195,00",,Verhuurder,2019
5651AG,Defendant,"1.250,00","1.250,00",,Huurder,2019
3861PG,Complainer,"575,00","230,00",,Huurder,2019
5925AS,Defendant,"347,03","208,22",,Verhuurder,2019
5215EN,Complainer,"700,00","490,00",,Huurder,2019
2562HR,Complainer,,,,Huurder,2019
8911LL,Defendant,,,,Huurder,2019
8446AA,Defendant,,,,Huurder,2019
8446AA,Defendant,,,,Huurder,2019
8446AA,Defendant,,,,Huurder,2019
8446AA,Defendant,,,,Huurder,2019
8446AA,Defendant,,,,Huurder,2019
2286XA,Defendant,,,,Huurder,2019
3031AC,Complainer,"1.350,00","256,33",,Huurder,2019
8911CK,Complainer,"700,00","320,96",,Huurder,2019
3071GL,Defendant,"452,53","452,53",,Huurder,2019
3071BA,Defendant,"415,17","415,17",,Huurder,2019
3011TC,Defendant,"355,76","355,76",,Huurder,2019
3075AC,Complainer,"577,11","577,11",,Huurder,2019
2903VH,Defendant,,,,Huurder,2019
5211RW,Defendant,"192,00","192,00",,Verhuurder,2019
5707VJ,Defendant,"389,19","155,68",,Verhuurder,2019
6211EB,Complainer,"410,00","164,00",,Huurder,2019
2134RJ,Defendant,,,,Huurder,2019
6042BD,Defendant,"447,97","447,97",,Huurder,2019
7511RB,Complainer,"427,65","342,12",,Huurder,2019
3554HE,Complainer,,,,Huurder,2019
3554HE,Complainer,,,,Huurder,2019
3071JS,Defendant,"650,00","650,00",,Huurder,2019
6512DE,Complainer,"430,00","399,32",,Huurder,2019
3011PK,Complainer,"770,00","519,91",,Huurder,2019
3051EA,Complainer,"705,06","598,78",,Huurder,2019
3295KR,Complainer,"350,00","280,00",,Huurder,2019
3134LP,Defendant,,,,Huurder,2019
6821HC,Complainer,,,,Huurder,2019
6822NL,Complainer,"676,84","270,74",,Huurder,2019
1012XL,Complainer,"700,00","258,70",,Huurder,2019
7533BX,Complainer,,,,Huurder,2019
3527CK,Defendant,,,,Huurder,2019
2287XA,Defendant,,,,Huurder,2019
6822NL,Defendant,"696,63","696,63",,Huurder,2019
2286LW,Defendant,,,,Huurder,2019
3021BD,Complainer,"835,00","483,11",,Huurder,2019
3021BD,Complainer,"870,00","483,11",,Huurder,2019
6535NA,Defendant,"1.100,00","1.100,00",,Huurder,2019
1024LC,Defendant,,,,Huurder,2019
6535NA,Defendant,"955,00","955,00",,Huurder,2019
1059VK,Complainer,"519,91","207,96",,Huurder,2019
1074VM,Complainer,"700,61","280,24",,Huurder,2019
1011KR,Complainer,"499,53","199,81",,Huurder,2019
9712TX,Complainer,,,,Huurder,2019
3513BV,Defendant,"1.650,00","1.041,63",,Huurder,2019
3513BV,Defendant,"1.635,00","1.635,00",,Huurder,2019
3513BV,Defendant,"1.650,00","1.650,00",,Huurder,2019
9712TX,Complainer,,,,Huurder,2019
2593VP,Complainer,"1.250,00","625,06",,Huurder,2019
3527CK,Defendant,,,,Huurder,2019
6221EE,Defendant,"700,00","700,00",,Huurder,2019
6226GZ,Complainer,"217,60","544,01",,Verhuurder,2019
6015BA,Defendant,"720,48","720,48",,Huurder,2019
6835GC,Defendant,"564,57","564,57",,Huurder,2019
1012HM,Complainer,"187,77","187,77",,Huurder,2019
6417TD,Complainer,"572,48","228,99",,Huurder,2019
6446AL,Complainer,"673,07","538,46",,Huurder,2019
7533BX,Complainer,,,,Huurder,2019
3021BD,Complainer,"855,00","488,36",,Huurder,2019
1443WC,Defendant,,,,Huurder,2019
6994AK,Defendant,"290,47","290,47",,Huurder,2019
1013HT,Defendant,,,,Huurder,2019
1435KG,Defendant,"635,05","635,05",,Huurder,2019
1075VM,Complainer,"597,30","477,84",,Huurder,2019
1091TE,Complainer,"595,00","330,51",,Huurder,2019
6214AN,Complainer,"900,00","540,94",,Huurder,2019
1019TR,Defendant,"535,15","535,15",,Huurder,2019
6905TJ,Defendant,"587,88","587,88",,Huurder,2019
2022RR,Complainer,"122,12","305,29",,Verhuurder,2019
1019HX,Defendant,"609,13","609,13",,Huurder,2019
6828TW,Complainer,"685,00","477,84",,Huurder,2019
1187ED,Complainer,,,,Huurder,2019
6562WH,Complainer,"708,64","566,91",,Huurder,2019
5301BM,Defendant,"747,23","747,23",,Huurder,2019
6842CC,Defendant,"601,77","601,77",,Huurder,2019
1012HM,Complainer,"469,43","187,77",,Huurder,2019
1421SC,Defendant,,,,Huurder,2019
1115TA,Complainer,,,,Huurder,2019
3161VC,Defendant,,,,Huurder,2019
1531LH,Complainer,,,,Huurder,2019
8431LC,Defendant,,,,Huurder,2019
5241TV,Defendant,,,,Huurder,2019
1064JH,Defendant,"508,63","508,63",,Huurder,2019
2023VP,Complainer,,,,Huurder,2019
1062AB,Defendant,"1.245,00","1.245,00",,Huurder,2019
1025SB,Defendant,"1.395,00","1.395,00",,Huurder,2019
5613ME,Complainer,"410,40","164,16",,Huurder,2019
2517VC,Complainer,"800,00","462,06",,Huurder,2019
3052JG,Defendant,,,,Huurder,2019
5344TJ,Defendant,"517,54","517,54",,Huurder,2019
2394BH,Complainer,"895,00","598,78",,Huurder,2019
1074VM,Complainer,"484,84","193,94",,Huurder,2019
1018MX,Defendant,"557,73","557,73",,Huurder,2019
1055KZ,Defendant,"640,00","640,00",,Huurder,2019
1019GW,Defendant,"603,43","603,43",,Huurder,2019
1072SR,Complainer,"593,84","415,68",,Huurder,2019
7333CC,Defendant,,,,Huurder,2019
1018MS,Complainer,"590,18","472,14",,Huurder,2019
2544GC,Complainer,"433,99","173,60",,Huurder,2019
1078SW,Complainer,"332,25","199,35",,Huurder,2019
1509WH,Defendant,"514,63","514,63",,Huurder,2019
6229WH,Complainer,"493,12","197,25",,Huurder,2019
6828XN,Defendant,"719,60","719,60",,Huurder,2019
2286CH,Defendant,,,,Huurder,2019
1057CH,Complainer,"700,00","420,00",,Huurder,2019
2513TE,Complainer,"693,90","277,56",,Huurder,2019
2513TE,Complainer,"693,90","451,56",,Huurder,2019
6413KT,Complainer,"710,00","284,00",,Huurder,2019
1052CC,Complainer,"597,30","358,38",,Huurder,2019
2585JT,Defendant,"588,47","588,47",,Huurder,2019
3076LZ,Defendant,,,,Huurder,2019
6414JD,Defendant,"680,00","680,00",,Huurder,2019
6415AN,Complainer,"536,05","214,42",,Huurder,2019
2525EP,Complainer,"500,00","200,00",,Huurder,2019
3813HG,Defendant,"720,00","720,00",,Huurder,2019
5614GJ,Complainer,"560,00","448,00",,Huurder,2019
2574BH,Complainer,"622,00","497,60",,Huurder,2019
1057ZX,Complainer,,,,Huurder,2019
9723AN,Complainer,,,,Huurder,2019
9715AA,Complainer,,,,Huurder,2019
2132WJ,Defendant,,,,Huurder,2019
3582CA,Complainer,"580,00","253,36",,Huurder,2019
3552EH,Defendant,"652,72","587,44",,Huurder,2019
2717GD,Complainer,"711,83","569,46",,Huurder,2019
5658SE,Defendant,"619,99","619,99",,Huurder,2019
5702NA,Defendant,"606,53","606,53",,Huurder,2019
3042GK,Defendant,"700,00","700,00",,Huurder,2019
3531AR,Complainer,,,,Huurder,2019
1222NL,Complainer,"433,02","553,78",,Verhuurder,2019
3036XL,Defendant,,,,Huurder,2019
1402TS,Complainer,"604,90","362,94",,Huurder,2019
3081RJ,Defendant,"650,00","260,00",,Huurder,2019
3073BB,Defendant,"614,25","614,26",,Huurder,2019
5932SE,Complainer,"665,17","532,14",,Huurder,2019
3072DB,Complainer,"515,35","206,14",,Huurder,2019
3077SH,Defendant,,,,Huurder,2019
2562EG,Complainer,"970,00","556,70",,Huurder,2019
7223LE,Complainer,"522,03","417,62",,Huurder,2019
9502AK,Complainer,"340,00","566,66",,Verhuurder,2019
3581ST,Complainer,"810,00","399,32",,Huurder,2019
3531AN,Complainer,"570,00","273,03",,Huurder,2019
3582AP,Complainer,"1.250,00","519,91",,Huurder,2019
2562CV,Complainer,"795,00","437,25",,Huurder,2019
7532CJ,Complainer,"644,18","515,34",,Huurder,2019
6574AS,Complainer,,,,Huurder,2019
2311VA,Complainer,"608,40","243,36",,Huurder,2019
7425RH,Defendant,"627,38","627,38",,Huurder,2019
3051GR,Complainer,"365,87","146,35",,Huurder,2019
3074XR,Defendant,"532,51","532,51",,Huurder,2019
1072SZ,Complainer,"381,50","152,60",,Huurder,2019
3021ZS,Defendant,"495,00","495,00",,Huurder,2019
1082CL,Complainer,"400,84","668,07",,Verhuurder,2019
8072JR,Defendant,"623,59","635,03",,Huurder,2019
3026AG,Defendant,"700,00","700,00",,Huurder,2019
1091ER,Complainer,"800,00","682,00",,Huurder,2019
3086TA,Defendant,"538,96","538,96",,Huurder,2019
2987XZ,Complainer,"448,51","269,11",,Huurder,2019
2562CJ,Complainer,,,,Huurder,2019
3054GD,Complainer,"714,46","142,89",,Huurder,2019
3054GD,Complainer,"695,00","630,32",,Huurder,2019
7523SG,Complainer,,,,Huurder,2019
7411SC,Complainer,,,,Huurder,2019
2716KB,Complainer,,,,Huurder,2019
3214AC,Complainer,,,,Huurder,2019
2624RP,Defendant,,,,Huurder,2019
1079WH,Defendant,"1.599,00","1.066,75",,Huurder,2019
2011NZ,Complainer,"201,12","502,80",,Verhuurder,2019
3038VK,Defendant,"600,00","600,00",,Huurder,2019
3073HH,Complainer,"432,04","172,82",,Huurder,2019
3038SK,Complainer,"699,60","559,68",,Huurder,2019
9711AM,Complainer,,,,Huurder,2019
2521AA,Complainer,"507,50","634,38",,Verhuurder,2019
3513XT,Complainer,"1.150,00","540,94",,Huurder,2019
1078PD,Complainer,"295,40","236,32",,Huurder,2019
2011VN,Complainer,"485,00","436,50",,Huurder,2019
1078CT,Defendant,"524,00","524,00",,Huurder,2019
6214AN,Defendant,"500,00","500,00",,Huurder,2019
1072VV,Complainer,"536,15","321,69",,Huurder,2019
1072VV,Complainer,"302,25","181,35",,Huurder,2019
2583EV,Defendant,,,,Huurder,2019
1018RJ,Complainer,"499,14","399,31",,Huurder,2019
1353NG,Defendant,"566,70",,,Huurder,2019
9711AM,Complainer,,,,Huurder,2019
3061XT,Complainer,"550,00","158,17",,Huurder,2019
6213GA,Complainer,"580,00","561,98",,Huurder,2019
6224LJ,Complainer,"355,00","218,52",,Huurder,2019
2493WP,Defendant,,,,Huurder,2019
6213GA,Complainer,"555,00","530,41",,Huurder,2019
6574AS,Complainer,,,,Huurder,2019
3074CB,Defendant,"640,34","640,34",,Huurder,2019
3032XD,Defendant,"615,19",,,Huurder,2019
6931BE,Complainer,"608,75","365,25",,Huurder,2019
2521AA,Complainer,"586,60","733,25",,Verhuurder,2019
2521AA,Complainer,"461,02","576,28",,Verhuurder,2019
2521AA,Complainer,"515,65","644,53",,Verhuurder,2019
2521AA,Defendant,"536,00","670,00",,Verhuurder,2019
2521AA,Complainer,"545,40","681,75",,Verhuurder,2019
5911BB,Defendant,,,,Verhuurder,2019
6561LA,Complainer,,,,Huurder,2019
6921LB,Defendant,,,,Huurder,2019
3515GD,Complainer,"786,61","441,61",,Huurder,2019
2242XT,Defendant,,,,Huurder,2019
5011JW,Defendant,"551,22","551,22",,Huurder,2019
2563NN,Complainer,"455,33","227,66",,Huurder,2019
2521AA,Complainer,"688,57","550,86",,Huurder,2019
2521AA,Defendant,"549,34","618,01",,Verhuurder,2019
2521AA,Defendant,"456,00","513,00",,Verhuurder,2019
2521AA,Complainer,"507,50","634,38",,Verhuurder,2019
2521AA,Defendant,"545,40","613,58",,Verhuurder,2019
2521AA,Defendant,"536,00","603,00",,Verhuurder,2019
2521AA,Defendant,"545,40","613,58",,Verhuurder,2019
2521AA,Defendant,"512,58","576,65",,Verhuurder,2019
2521AA,Defendant,"512,58","576,65",,Verhuurder,2019
2521AA,Defendant,"536,00","603,00",,Verhuurder,2019
2521AA,Defendant,"515,62","580,08",,Verhuurder,2019
2521AA,Defendant,"507,50","570,94",,Verhuurder,2019
2521AA,Defendant,"533,67","600,38",,Verhuurder,2019
2521AA,Defendant,"536,00","603,00",,Verhuurder,2019
4818JG,Complainer,,,,Huurder,2019
2521AA,Defendant,"444,07","570,94",,Verhuurder,2019
2521AA,Defendant,"462,84","520,70",,Verhuurder,2019
4818JG,Complainer,,,,Huurder,2019
4818JG,Complainer,,,,Huurder,2019
4818JG,Complainer,,,,Huurder,2019
4818JG,Complainer,,,,Huurder,2019
5038EG,Complainer,,,,Huurder,2019
5038EG,Complainer,,,,Huurder,2019
4616AD,Complainer,"692,90","554,32",,Huurder,2019
2221AS,Complainer,"427,37","170,95",,Huurder,2019
4623AP,Complainer,,,,Huurder,2019
1017JM,Defendant,"529,47","529,47",,Huurder,2019
3555CW,Complainer,"720,00","652,74",,Huurder,2019
1095KD,Defendant,"705,25","705,25",,Huurder,2019
2521AA,Complainer,"523,74","654,68",,Verhuurder,2019
4616AD,Defendant,"709,15","709,15",,Huurder,2019
3553CR,Complainer,"370,00","210,18",,Huurder,2019
3553CR,Complainer,"250,00","93,67",,Huurder,2019
3512JT,Defendant,"995,00","995,00",,Huurder,2019
3021GB,Complainer,"1.095,00","441,03",,Huurder,2019
3551CT,Complainer,"620,00","302,06",,Huurder,2019
3551CT,Complainer,"620,00","258,70",,Huurder,2019
3551CT,Complainer,"590,00","268,30",,Huurder,2019
3551CT,Complainer,"650,00","258,70",,Huurder,2019
2596TC,Complainer,"950,00","540,94",,Huurder,2019
3764TV,Complainer,"490,77","294,46",,Huurder,2019
3145RS,Defendant,"508,12","508,12",,Huurder,2019
2922AL,Complainer,"762,92","305,17",,Huurder,2019
3562JV,Complainer,,,,Huurder,2019
3551CV,Complainer,,,,Huurder,2019
5616VD,Complainer,"718,50","577,74",,Huurder,2019
3021GB,Complainer,"400,00","249,70",,Huurder,2019
5863AM,Defendant,"607,46","607,46",,Huurder,2019
5863AM,Complainer,"577,74","525,16",,Huurder,2019
3021GB,Complainer,"450,00","249,70",,Huurder,2019
3205XA,Defendant,"813,10","813,10",,Huurder,2019
4816EB,Complainer,"700,00","340,09",,Huurder,2019
